térreo,tér-re-o(4),,
tô,tô(3),,
acessível,a-ces-sí-vel(6),,
achamos,a-cha-mos(1),,
agrada,a-gra-da(1),,
alceu,al-ceu(1),,
baixista,bai-xis-ta(6),,
citada,ci-ta-da(1),,
coberta,co-ber-ta(6),,
colombianos,co-lom-bi-a-nos(1),,
colombo,co-lom-bo(4),,
compacto,com-pac-to(6),,
confessa,con-fes-sa(4),,
corria,cor-ria(1),,
derruba,der-ru-ba(5),,
desejam,de-se-jam(1),,
doutorado,dou-to-ra-do(6),,
gritar,gri-tar(6),,
investido,in-ves-ti-do(3),,
joãozinho,jo-ão-zi-nho(3),,
logotipo,lo-go-ti-po(6),,
maravilhosa,ma-ra-vi-lho-sa(1),,
marcante,mar-can-te(5),,
milímetros,mi-lí-me-tros(1),,
neoliberalismo,ne-o-li-be-ra-lis-mo(4),,
norman,nor-man(1),,
percussão,per-cus-são(6),,
pesquisar,pes-qui-sar(6),,
planejado,pla-ne-ja-do(5),,
porco,por-co(6),,
quaisquer,quais-quer(2),,
ribas,ri-bas(1),,
sabino,sa-bi-no(5),,
saí,sa-í(5),,
segurado,se-gu-ra-do(6),,
teríamos,te-rí-a-mos(2),,
vacinas,va-ci-nas(1),,
anunciadas,a-nun-ci-a-das(1),,
aparição,a-pa-ri-ção(6),,
aplaudido,a-plau-di-do(5),,
búlgaro,búl-ga-ro(6),,
cassino,cas-si-no(6),,
coerência,co-e-rên-ci-a(4),,
curiosamente,cu-ri-o-sa-men-te(3),,
desaparecimento,de-sa-pa-re-ci-men-to(6),,
desfecho,des-fe-cho(6),,
errar,er-rar(6),,
gibson,gib-son(1),,
hobby,hob-by(3),,
idioma,i-di-o-ma(5),,
liberalismo,li-be-ra-lis-mo(6),,
limitação,li-mi-ta-ção(5),,
lucratividade,lu-cra-ti-vi-da-de(5),,
movido,mo-vi-do(6),,
naqueles,na-que-les(2),,
nietzsche,ni-etzs-che(1),,
pego,pe-go(6),,
perdi,per-di(1),,
portátil,por-tá-til(5),,
remoção,re-mo-ção(6),,
somar,so-mar(6),,
surpreso,sur-pre-so(5),,
torce,tor-ce(3),,
túneis,tú-neis(1),,
abstenção,abs-ten-ção(6),,
acerta,a-cer-ta(1),,
amplamente,am-pla-men-te(3),,
antecipado,an-te-ci-pa-do(6),,
barroso,bar-ro-so(6),,
chef,chef(2),,
comece,co-me-ce(1),,
consumir,con-su-mir(5),,
coordenadoria,co-or-de-na-do-ri-a(4),,
croata,cro-a-ta(5),,
deixaria,dei-xa-ri-a(1),,
democratização,de-mo-cra-ti-za-ção(5),,
desaceleração,de-sa-ce-le-ra-ção(5),,
enxergar,en-xer-gar(6),,
estende,es-ten-de(1),,
expressivo,ex-pres-si-vo(6),,
identificada,i-den-ti-fi-ca-da(1),,
mc,mc(1),,
md,md(1),,
ok,ok(1),,
open,o-pen(3),,
pássaros,pás-sa-ros(1),,
prejudicada,pre-ju-di-ca-da(2),,
prince,prin-ce(1),,
promulgação,pro-mul-ga-ção(6),,
quintal,quin-tal(5),,
rubinho,ru-bi-nho(1),,
sustentado,sus-ten-ta-do(6),,
verbal,ver-bal(6),,
botões,bo-tões(1),,
cartório,car-tó-ri-o(4),,
chiquinho,chi-qui-nho(1),,
cinzas,cin-zas(2),,
cruza,cru-za(3),,
decorrer,de-cor-rer(6),,
despacho,des-pa-cho(6),,
educativos,e-du-ca-ti-vos(1),,
elegância,e-le-gân-ci-a(4),,
gravata,gra-va-ta(6),,
homenageado,ho-me-na-ge-a-do(4),,
lady,lady(1),,
madame,ma-da-me(4),,
medicamento,me-di-ca-men-to(6),,
monumento,mo-nu-men-to(5),,
ouvindo,ou-vin-do(1),,
pete,pe-te(2),,
premiado,pre-mi-a-do(5),,
roni,ro-ni(1),,
solicitado,so-li-ci-ta-do(4),,
tentação,ten-ta-ção(6),,
tolerância,to-le-rân-ci-a(4),,
uti,u-ti(1),,
acionado,a-ci-o-na-do(3),,
agilizar,a-gi-li-zar(6),,
aperto,a-per-to(5),,
áudio,áu-di-o(4),,
barrar,bar-rar(5),,
cancelar,can-ce-lar(5),,
combinar,com-bi-nar(6),,
comprometimento,com-pro-me-ti-men-to(6),,
dourado,dou-ra-do(6),,
flecha,fle-cha(6),,
fraga,fra-ga(6),,
funeral,fu-ne-ral(6),,
gangue,gan-gue(6),,
gráficas,grá-fi-cas(1),,
idades,i-da-des(1),,
narrador,nar-ra-dor(5),,
perigosas,pe-ri-go-sas(1),,
perigosos,pe-ri-go-sos(1),,
queimar,quei-mar(6),,
redondo,re-don-do(6),,
refúgio,re-fú-gi-o(4),,
retoma,re-to-ma(3),,
sediar,se-di-ar(6),,
sistemática,sis-te-má-ti-ca(6),,
suficientemente,su-fi-ci-en-te-men-te(3),,
suja,su-ja(3),,
temendo,te-men-do(1),,
travessia,tra-ves-si-a(6),,
weber,we-ber(5),,
acomodação,a-co-mo-da-ção(6),,
atraiu,a-tra-iu(1),,
aureliano,au-re-li-a-no(3),,
avisar,a-vi-sar(6),,
bingo,bin-go(6),,
contestar,con-tes-tar(6),,
implementar,im-ple-men-tar(6),,
irresponsável,ir-res-pon-sá-vel(6),,
laços,la-ços(1),,
lâmpadas,lâm-pa-das(1),,
liderar,li-de-rar(6),,
master,mas-ter(3),,
méritos,mé-ri-tos(1),,
migração,mi-gra-ção(6),,
milionário,mi-li-o-ná-ri-o(5),,
periodicidade,pe-ri-o-di-ci-da-de(4),,
poços,po-ços(1),,
privacidade,pri-va-ci-da-de(6),,
reabertura,re-a-ber-tu-ra(4),,
reconhecida,re-co-nhe-ci-da(1),,
rodado,ro-da-do(6),,
sétima,sé-ti-ma(6),,
siderúrgica,si-de-rúr-gi-ca(3),,
subsídio,sub-sí-di-o(4),,
suíços,su-í-ços(1),,
suíte,su-í-te(6),,
suspensas,sus-pen-sas(1),,
trilogia,tri-lo-gi-a(5),,
abastecer,a-bas-te-cer(6),,
ai,ai(4),,
asiático,a-si-á-ti-co(5),,
atualizado,a-tu-a-li-za-do(4),,
bactéria,bac-té-ri-a(4),,
barroco,bar-ro-co(6),,
capela,ca-pe-la(6),,
chover,cho-ver(6),,
cofre,co-fre(6),,
ditador,di-ta-dor(6),,
entretenimento,en-tre-te-ni-men-to(6),,
estresse,es-tres-se(5),,
et,et(1),,
gêmeos,gê-meos(1),gê-me-os(1),
homenagear,ho-me-na-ge-ar(6),,
lauro,lau-ro(5),,
músculo,mús-cu-lo(6),,
perseguido,per-se-gui-do(5),,
piorar,pi-o-rar(5),,
racionalidade,ra-ci-o-na-li-da-de(4),,
roque,ro-que(5),,
toninho,to-ni-nho(3),,
anunciando,a-nun-ci-an-do(1),,
arredores,ar-re-do-res(3),,
citando,ci-tan-do(3),,
clínico,clí-ni-co(6),,
contínua,con-tí-nu-a(4),,
conveniente,con-ve-ni-en-te(5),,
derrubada,der-ru-ba-da(5),,
empates,em-pa-tes(1),,
escuta,es-cu-ta(5),,
graduação,gra-du-a-ção(5),,
ilegalmente,i-le-gal-men-te(5),,
imprescindível,im-pres-cin-dí-vel(6),,
investigador,in-ves-ti-ga-dor(6),,
lisa,li-sa(3),,
loucos,lou-cos(1),,
perca,per-ca(5),,
pesquisadora,pes-qui-sa-do-ra(1),,
pestana,pes-ta-na(5),,
remessa,re-mes-sa(4),,
rigoroso,ri-go-ro-so(6),,
soccer,soc-cer(2),,
sociologia,so-ci-o-lo-gi-a(4),,
tabaco,ta-ba-co(6),,
virando,vi-ran-do(1),,
vitamina,vi-ta-mi-na(6),,
vocabulário,vo-ca-bu-lá-ri-o(4),,
amostragem,a-mos-tra-gem(5),,
concordo,con-cor-do(1),,
consequente,con-se-quen-te(6),,
criativa,cri-a-ti-va(1),,
curiosa,cu-ri-o-sa(4),,
desceu,des-ceu(1),,
entendido,en-ten-di-do(6),,
green,green(1),gre-en(1),
grid,grid(2),,
íntimo,ín-ti-mo(6),,
mantidas,man-ti-das(1),,
mestrado,mes-tra-do(6),,
metáfora,me-tá-fo-ra(6),,
mudas,mu-das(1),,
nulo,nu-lo(5),,
paradoxo,pa-ra-do-xo(6),,
peste,pes-te(6),,
punidos,pu-ni-dos(1),,
pureza,pu-re-za(6),,
recusado,re-cu-sa-do(4),,
silicone,si-li-co-ne(6),,
simbólico,sim-bó-li-co(6),,
sinfonia,sin-fo-ni-a(6),,
adaptado,a-dap-ta-do(6),,
apreciação,a-pre-ci-a-ção(5),,
bonitas,bo-ni-tas(1),,
careca,ca-re-ca(6),,
cego,ce-go(6),,
considerável,con-si-de-rá-vel(5),,
desaparecer,de-sa-pa-re-cer(6),,
descrever,des-cre-ver(6),,
desistência,de-sis-tên-ci-a(4),,
discreto,dis-cre-to(6),,
especialidade,es-pe-ci-a-li-da-de(4),,
facilidades,fa-ci-li-da-des(1),,
gallo,gal-lo(1),,
haitiano,hai-ti-a-no(4),ha-i-ti-a-no(1),
hemisfério,he-mis-fé-ri-o(4),,
inegável,i-ne-gá-vel(5),,
integridade,in-te-gri-da-de(6),,
irônico,i-rô-ni-co(5),,
nazismo,na-zis-mo(6),,
one,o-ne(1),,
orelha,o-re-lha(5),,
pat,pat(1),,
prefeita,pre-fei-ta(1),,
respondendo,res-pon-den-do(1),,
romantismo,ro-man-tis-mo(6),,
ruralista,ru-ra-lis-ta(4),,
subsidiária,sub-si-di-á-ri-a(3),,
suicida,su-i-ci-da(3),sui-ci-da(1),
vegas,ve-gas(1),,
vivido,vi-vi-do(5),,
absurda,ab-sur-da(1),,
amo,a-mo(6),,
amparo,am-pa-ro(6),,
ampliado,am-pli-a-do(4),,
antecipadamente,an-te-ci-pa-da-men-te(4),,
cardíaca,car-dí-a-ca(3),,
causaram,cau-sa-ram(1),,
configuração,con-fi-gu-ra-ção(6),,
confissão,con-fis-são(6),,
executado,e-xe-cu-ta-do(6),,
garrincha,gar-rin-cha(4),,
hans,hans(1),,
irreversível,ir-re-ver-sí-vel(5),,
islâmico,is-lâ-mi-co(6),,
luto,lu-to(6),,
nacionalismo,na-ci-o-na-lis-mo(5),,
off,off(2),,
peruano,pe-ru-a-no(5),,
reversão,re-ver-são(6),,
rondônia,ron-dô-nia(1),,
simpósio,sim-pó-si-o(4),,
sobrenome,so-bre-no-me(6),,
sotaque,so-ta-que(6),,
táxis,tá-xis(4),,
teu,teu(4),,
turbo,tur-bo(5),,
valdo,val-do(4),,
vencida,ven-ci-da(5),,
barras,bar-ras(1),,
carmem,car-mem(1),,
ciranda,ci-ran-da(6),,
claude,clau-de(1),,
demandas,de-man-das(1),,
djalma,djal-ma(1),,
doping,do-ping(2),,
galinha,ga-li-nha(6),,
loteria,lo-te-ri-a(6),,
lucia,lu-ci-a(1),,
maravilha,ma-ra-vi-lha(6),,
náutico,náu-ti-co(6),,
pavão,pa-vão(6),,
portland,port-land(1),por-tland(1),
quadrimestre,qua-dri-mes-tre(6),,
radicalmente,ra-di-cal-men-te(5),,
segundas,se-gun-das(1),,
transposição,trans-po-si-ção(6),,
vitrine,vi-tri-ne(3),,
analisado,a-na-li-sa-do(3),,
avô,a-vô(6),,
colorado,co-lo-ra-do(4),,
condutores,con-du-to-res(1),,
conrado,con-ra-do(1),,
densidade,den-si-da-de(6),,
desabamento,de-sa-ba-men-to(5),,
devedor,de-ve-dor(6),,
ecológica,e-co-ló-gi-ca(1),,
enchentes,en-chen-tes(1),,
erudita,e-ru-di-ta(3),,
esclarecimento,es-cla-re-ci-men-to(6),,
ficavam,fi-ca-vam(1),,
gratuitos,gra-tui-tos(1),,
incompetência,in-com-pe-tên-ci-a(4),in-com-pe-tên-cia(1),
incremento,in-cre-men-to(6),,
individualmente,in-di-vi-du-al-men-te(4),,
marechal,ma-re-chal(6),,
más,más(2),,
moradora,mo-ra-do-ra(1),,
move,mo-ve(1),,
obrigatoriamente,o-bri-ga-to-ri-a-men-te(4),,
pablo,pa-blo(2),,
pareciam,pa-re-ci-am(1),,
poupar,pou-par(6),,
romão,ro-mão(5),,
solitário,so-li-tá-ri-o(4),,
telhado,te-lha-do(6),,
terrestre,ter-res-tre(6),,
transformada,trans-for-ma-da(4),,
vaidade,vai-da-de(6),,
viajantes,vi-a-jan-tes(1),,
acertada,a-cer-ta-da(1),,
afastados,a-fas-ta-dos(1),,
anel,a-nel(6),,
comprovado,com-pro-va-do(5),,
contente,con-ten-te(6),,
contínuo,con-tí-nu-o(4),,
davam,da-vam(1),,
desapropriação,de-sa-pro-pri-a-ção(5),,
geram,ge-ram(1),,
guto,gu-to(4),,
interrompeu,in-ter-rom-peu(1),,
manga,man-ga(5),,
melodia,me-lo-di-a(6),,
natura,na-tu-ra(6),,
omega,o-me-ga(1),,
parâmetro,pa-râ-me-tro(6),,
penetração,pe-ne-tra-ção(6),,
quota,quo-ta(6),,
recolhidos,re-co-lhi-dos(1),,
repor,re-por(6),,
represália,re-pre-sá-li-a(4),,
somália,so-má-lia(1),,
surpreendido,sur-pre-en-di-do(6),,
usavam,u-sa-vam(1),,
viação,vi-a-ção(5),,
absorver,ab-sor-ver(6),,
acordar,a-cor-dar(5),,
aldo,al-do(4),,
alterada,al-te-ra-da(1),,
autobiografia,au-to-bi-o-gra-fi-a(5),,
ballet,bal-let(2),,
botão,bo-tão(6),,
boy,boy(2),,
clemente,cle-men-te(6),,
coca,co-ca(5),,
constrói,cons-trói(1),,
coube,cou-be(2),,
divergência,di-ver-gên-ci-a(4),,
escritas,es-cri-tas(1),,
hipocrisia,hi-po-cri-si-a(6),,
infarto,in-far-to(5),,
ingênuo,in-gê-nu-o(3),,
jacareí,ja-ca-re-í(3),,
mobilizar,mo-bi-li-zar(6),,
morando,mo-ran-do(1),,
mosteiro,mos-tei-ro(6),,
nelas,ne-las(2),,
ousadia,ou-sa-di-a(6),,
patrocinado,pa-tro-ci-na-do(5),,
reduto,re-du-to(6),,
restituição,res-ti-tu-i-ção(4),,
roteirista,ro-tei-ris-ta(6),,
satisfazer,sa-tis-fa-zer(6),,
ufrj,u-frj(1),,
underground,un-der-ground(2),,
vertical,ver-ti-cal(6),,
vínculo,vín-cu-lo(6),,
zulu,zu-lu(6),,
atribuir,a-tri-bu-ir(5),,
benfica,ben-fi-ca(1),,
escapa,es-ca-pa(1),,
evandro,e-van-dro(1),,
exposto,ex-pos-to(6),,
informe,in-for-me(5),,
ingenuidade,in-ge-nu-i-da-de(5),,
lia,li-a(5),,
libertar,li-ber-tar(6),,
proveito,pro-vei-to(5),,
psicólogo,psi-có-lo-go(6),,
saias,sai-as(3),,
salva,sal-va(5),,
singular,sin-gu-lar(6),,
situada,si-tu-a-da(1),,
trouxeram,trou-xe-ram(2),,
trunfo,trun-fo(5),,
tumor,tu-mor(6),,
urina,u-ri-na(6),,
aceitável,a-cei-tá-vel(6),,
argumentação,ar-gu-men-ta-ção(6),,
benito,be-ni-to(1),,
carrinho,car-ri-nho(6),,
conduzido,con-du-zi-do(3),,
consequentemente,con-se-quen-te-men-te(4),,
encher,en-cher(6),,
herdeiro,her-dei-ro(6),,
inventar,in-ven-tar(6),,
mama,ma-ma(6),,
manifesta,ma-ni-fes-ta(1),,
media,me-di-a(3),,
orgânica,or-gâ-ni-ca(2),,
perpétua,per-pé-tu-a(3),,
pintores,pin-to-res(1),,
pneu,pneu(4),,
pronunciar,pro-nun-ci-ar(6),,
resíduo,re-sí-duo(2),re-sí-du-o(2),
romeno,ro-me-no(6),,
senai,se-nai(1),,
acústico,a-cús-ti-co(6),,
ajustar,a-jus-tar(6),,
alcântara,al-cân-ta-ra(5),,
cacilda,ca-cil-da(3),,
confere,con-fe-re(1),,
detrimento,de-tri-men-to(6),,
diferentemente,di-fe-ren-te-men-te(3),,
diplomacia,di-plo-ma-ci-a(6),,
entrevistado,en-tre-vis-ta-do(5),,
explicando,ex-pli-can-do(2),,
hidrelétrica,hi-dre-lé-tri-ca(2),,
imunidade,i-mu-ni-da-de(6),,
inspetor,ins-pe-tor(5),,
internada,in-ter-na-da(1),,
júpiter,jú-pi-ter(2),,
luvas,lu-vas(3),,
moralidade,mo-ra-li-da-de(5),,
mudado,mu-da-do(6),,
paubrasil,pau-bra-sil(1),,
pinta,pin-ta(5),,
regulares,re-gu-la-res(1),,
retrata,re-tra-ta(1),,
robson,rob-son(1),,
salgado,sal-ga-do(6),,
sapato,sa-pa-to(6),,
tente,ten-te(2),,
tetracampeão,te-tra-cam-pe-ão(4),,
uefa,u-e-fa(1),,
venho,ve-nho(2),,
vestiário,ves-ti-á-ri-o(4),,
xerox,xe-rox(4),,
churrascaria,chur-ras-ca-ri-a(5),,
combinado,com-bi-na-do(6),,
cristão,cris-tão(6),,
desaparecidos,de-sa-pa-re-ci-dos(1),,
deslocamento,des-lo-ca-men-to(6),,
disparado,dis-pa-ra-do(4),,
emocionante,e-mo-ci-o-nan-te(5),,
etnia,et-ni-a(6),,
ézio,é-zio(1),,
flexibilização,fle-xi-bi-li-za-ção(5),,
fúria,fú-ri-a(4),,
gripe,gri-pe(5),,
historicamente,his-to-ri-ca-men-te(5),,
ilustração,i-lus-tra-ção(6),,
mergulho,mer-gu-lho(6),,
nono,no-no(6),,
pefelista,pe-fe-lis-ta(4),,
plus,plus(1),,
protestantes,pro-tes-tan-tes(1),,
refinaria,re-fi-na-ri-a(5),,
regularmente,re-gu-lar-men-te(4),,
renascimento,re-nas-ci-men-to(6),,
tédio,té-di-o(4),,
territorial,ter-ri-to-ri-al(5),,
verificado,ve-ri-fi-ca-do(2),,
alcides,al-ci-des(2),,
alvorada,al-vo-ra-da(5),,
aparecimento,a-pa-re-ci-men-to(6),,
arco,ar-co(6),,
ares,a-res(3),,
atrasar,a-tra-sar(5),,
contornar,con-tor-nar(6),,
cortejo,cor-te-jo(6),,
curiosos,cu-ri-o-sos(2),,
derrotada,der-ro-ta-da(1),,
desabastecimento,de-sa-bas-te-ci-men-to(4),,
desejado,de-se-ja-do(6),,
desenhar,de-se-nhar(6),,
destruída,des-tru-í-da(1),,
disparada,dis-pa-ra-da(5),,
disquete,dis-que-te(6),,
encontramos,en-con-tra-mos(1),,
ex,ex(2),,
garganta,gar-gan-ta(6),,
gutierrez,gu-ti-er-rez(1),,
incorporação,in-cor-po-ra-ção(6),,
indefinição,in-de-fi-ni-ção(5),,
inércia,i-nér-ci-a(4),,
ingressar,in-gres-sar(6),,
intel,in-tel(1),,
internacionalmente,in-ter-na-ci-o-nal-men-te(3),,
morou,mo-rou(1),,
orientais,o-ri-en-tais(1),,
originalidade,o-ri-gi-na-li-da-de(6),,
peço,pe-ço(1),,
proteína,pro-te-í-na(6),,
puramente,pu-ra-men-te(5),,
registravam,re-gis-tra-vam(1),,
rejeitado,re-jei-ta-do(5),,
reproduzir,re-pro-du-zir(6),,
rodar,ro-dar(5),,
saga,sa-ga(6),,
seriamente,se-ri-a-men-te(3),,
temática,te-má-ti-ca(6),,
transformaram,trans-for-ma-ram(1),,
afinidade,a-fi-ni-da-de(6),,
apetite,a-pe-ti-te(5),,
buda,bu-da(5),,
carteirinha,car-tei-ri-nha(3),,
churrasco,chur-ras-co(6),,
cristãos,cris-tãos(1),,
delito,de-li-to(6),,
demônio,de-mô-ni-o(3),,
fogem,fo-gem(1),,
funai,fu-nai(1),,
havaí,ha-va-í(1),,
holocausto,ho-lo-caus-to(6),,
intensificar,in-ten-si-fi-car(6),,
made,ma-de(1),,
matarazzo,ma-ta-raz-zo(1),,
nascida,nas-ci-da(6),,
naval,na-val(6),,
nina,ni-na(5),,
plantar,plan-tar(6),,
pv,pv(1),,
sedes,se-des(1),,
semanalmente,se-ma-nal-men-te(3),,
acreditamos,a-cre-di-ta-mos(1),,
aliviar,a-li-vi-ar(6),,
analisados,a-na-li-sa-dos(1),,
apreendido,a-pre-en-di-do(4),,
cadáveres,ca-dá-ve-res(1),,
congelado,con-ge-la-do(5),,
contida,con-ti-da(1),,
desgraça,des-gra-ça(5),,
en,en(1),,
espanto,es-pan-to(6),,
gravemente,gra-ve-men-te(4),,
gritando,gri-tan-do(1),,
lindo,lin-do(6),,
meyer,me-yer(1),,
pacífica,pa-cí-fi-ca(1),,
secundário,se-cun-dá-ri-o(4),,
sugerido,su-ge-ri-do(2),,
tubos,tu-bos(1),,
tupi,tu-pi(6),,
uruguaio,u-ru-guai-o(6),,
célula,cé-lu-la(6),,
chacal,cha-cal(6),,
colombiana,co-lom-bi-a-na(2),,
comporta,com-por-ta(4),,
disposta,dis-pos-ta(1),,
espião,es-pi-ão(5),,
fazerem,fa-ze-rem(1),,
fernão,fer-não(1),,
impressionado,im-pres-si-o-na-do(3),,
informatização,in-for-ma-ti-za-ção(6),,
lema,le-ma(6),,
lida,li-da(5),,
louca,lou-ca(6),,
populacional,po-pu-la-ci-o-nal(4),,
proporcionar,pro-por-ci-o-nar(5),,
remo,re-mo(6),,
ri,ri(2),,
rivalidade,ri-va-li-da-de(6),,
sintoma,sin-to-ma(6),,
sondagem,son-da-gem(5),,
suprir,su-prir(6),,
torne,tor-ne(1),,
tração,tra-ção(5),,
vimos,vi-mos(2),,
volto,vol-to(2),,
aclimação,a-cli-ma-ção(5),,
altitude,al-ti-tu-de(5),,
asa,a-sa(6),,
ausente,au-sen-te(6),,
bernardes,ber-nar-des(1),,
candelária,can-de-lá-ri-a(5),,
conspiração,cons-pi-ra-ção(6),,
contribuem,con-tri-bu-em(1),,
deduzir,de-du-zir(6),,
designer,de-sig-ner(2),,
enfrentado,en-fren-ta-do(1),,
escalas,es-ca-las(1),,
esclarece,es-cla-re-ce(1),,
estátua,es-tá-tu-a(4),,
evitado,e-vi-ta-do(1),,
exposta,ex-pos-ta(1),,
guanabara,gua-na-ba-ra(2),,
habeas,ha-be-as(1),,
ilícito,i-lí-ci-to(6),,
moderado,mo-de-ra-do(5),,
orson,or-son(1),,
palmas,pal-mas(3),,
prega,pre-ga(6),,
regulamentar,re-gu-la-men-tar(5),,
réus,réus(1),,
romancista,ro-man-cis-ta(6),,
soltar,sol-tar(6),,
toyota,to-yo-ta(1),,
traçar,tra-çar(4),,
ultimato,ul-ti-ma-to(4),,
zelândia,ze-lân-dia(1),,
acionista,a-ci-o-nis-ta(4),,
acompanhadas,a-com-pa-nha-das(1),,
ante,an-te(6),,
autônoma,au-tô-no-ma(1),,
avós,a-vós(5),,
chácara,chá-ca-ra(6),,
ciúme,ci-ú-me(6),,
códigos,có-di-gos(1),,
fibras,fi-bras(1),,
multado,mul-ta-do(1),,
nuno,nu-no(2),,
palomino,pa-lo-mi-no(3),,
requisitos,re-qui-si-tos(1),,
sanduíches,san-du-í-ches(1),,
tecnológicas,tec-no-ló-gi-cas(1),,
tradutor,tra-du-tor(6),,
adia,a-di-a(1),,
apurada,a-pu-ra-da(4),,
baterista,ba-te-ris-ta(6),,
batido,ba-ti-do(6),,
capacitação,ca-pa-ci-ta-ção(5),,
carreta,car-re-ta(6),,
celebração,ce-le-bra-ção(6),,
clélia,clé-lia(1),clé-li-a(1),
conosco,co-nos-co(5),,
consultora,con-sul-to-ra(1),,
contraria,con-tra-ri-a(1),,
décimo,dé-ci-mo(6),,
exagerado,e-xa-ge-ra-do(6),,
ezequiel,e-ze-qui-el(1),,
femininos,fe-mi-ni-nos(1),,
inconsciente,in-cons-ci-en-te(5),,
indiano,in-di-a-no(5),,
isidoro,i-si-do-ro(3),,
lésbicas,lés-bi-cas(1),,
obstrução,obs-tru-ção(6),,
pesar,pe-sar(5),,
prejudicial,pre-ju-di-ci-al(5),,
retiro,re-ti-ro(5),,
seixas,sei-xas(2),,
traduzir,tra-du-zir(6),,
tribo,tri-bo(5),,
vogue,vo-gue(2),,
armazéns,ar-ma-zéns(1),,
arroba,ar-ro-ba(6),,
atrito,a-tri-to(5),,
bits,bits(1),,
botas,bo-tas(1),,
clipe,cli-pe(5),,
demagogia,de-ma-go-gi-a(6),,
democratas,de-mo-cra-tas(1),,
eliane,e-li-a-ne(1),,
elo,e-lo(6),,
ganhamos,ga-nha-mos(1),,
goethe,go-et-he(1),,
hamburgo,ham-bur-go(3),,
lã,lã(4),,
maré,ma-ré(6),,
merecia,me-re-ci-a(1),,
mistérios,mis-té-ri-os(1),,
moratória,mo-ra-tó-ri-a(4),,
nicolau,ni-co-lau(4),,
parabólica,pa-ra-bó-li-ca(5),,
paralisia,pa-ra-li-si-a(6),,
partem,par-tem(1),,
peculiar,pe-cu-li-ar(5),,
pedreiro,pe-drei-ro(6),,
pódio,pó-di-o(4),,
progressiva,pro-gres-si-va(2),,
quantidades,quan-ti-da-des(1),,
reabilitação,re-a-bi-li-ta-ção(5),,
rebaixamento,re-bai-xa-men-to(6),,
sentar,sen-tar(6),,
televisores,te-le-vi-so-res(1),,
abraço,a-bra-ço(5),,
alvarenga,al-va-ren-ga(6),,
amapá,a-ma-pá(5),,
apaixonada,a-pai-xo-na-da(1),,
àquela,à-que-la(4),,
asas,a-sas(1),,
carandiru,ca-ran-di-ru(1),,
cerâmica,ce-râ-mi-ca(5),,
cult,cult(2),,
desaparecido,de-sa-pa-re-ci-do(6),,
devida,de-vi-da(2),,
discreta,dis-cre-ta(3),,
enfermeira,en-fer-mei-ra(3),,
enriquecimento,en-ri-que-ci-men-to(6),,
fogueira,fo-guei-ra(6),,
gases,ga-ses(3),,
graham,gra-ham(1),,
guarapiranga,gua-ra-pi-ran-ga(3),,
guru,gu-ru(6),,
inesperado,i-nes-pe-ra-do(5),,
interessada,in-te-res-sa-da(2),,
javier,ja-vi-er(1),,
males,ma-les(1),,
mangalarga,man-ga-lar-ga(1),,
milênio,mi-lê-ni-o(3),,
mortal,mor-tal(6),,
muros,mu-ros(1),,
oea,o-ea(1),,
protegido,pro-te-gi-do(6),,
questionário,ques-ti-o-ná-ri-o(4),,
recibo,re-ci-bo(6),,
situado,si-tu-a-do(4),,
temporal,tem-po-ral(5),,
testado,tes-ta-do(3),,
vazios,va-zi-os(1),,
vetado,ve-ta-do(4),,
voar,vo-ar(6),,
adelaide,a-de-lai-de(2),,
ademir,a-de-mir(1),,
adiantamento,a-di-an-ta-men-to(5),,
agindo,a-gin-do(1),,
aprendendo,a-pren-den-do(1),,
apropriado,a-pro-pri-a-do(5),,
bois,bois(1),,
charlotte,char-lot-te(1),,
cheias,chei-as(1),,
cometidas,co-me-ti-das(1),,
constatado,cons-ta-ta-do(3),,
custódia,cus-tó-di-a(4),,
desprezo,des-pre-zo(6),,
driblar,dri-blar(6),,
emitido,e-mi-ti-do(2),,
explodir,ex-plo-dir(6),,
filadélfia,fi-la-dél-fia(1),,
firmar,fir-mar(6),,
folclore,fol-clo-re(6),,
genebaldo,ge-ne-bal-do(1),,
glamour,gla-mour(2),glam-our(1),
hutu,hu-tu(2),hutu(1),
infraero,in-fra-e-ro(1),,
juarez,ju-a-rez(1),,
manteiga,man-tei-ga(6),,
marcondes,mar-con-des(1),,
mortais,mor-tais(1),,
mundos,mun-dos(1),,
napoleão,na-po-le-ão(4),,
nomeou,no-me-ou(1),,
oiticica,oi-ti-ci-ca(5),,
orleans,or-le-ans(1),,
passivo,pas-si-vo(6),,
piva,pi-va(2),,
recomendações,re-co-men-da-ções(2),,
refrigerante,re-fri-ge-ran-te(6),,
sic,sic(3),,
substancial,subs-tan-ci-al(6),,
teórica,te-ó-ri-ca(4),,
tornaria,tor-na-ri-a(1),,
trazido,tra-zi-do(2),,
visitaram,vi-si-ta-ram(1),,
acredite,a-cre-di-te(1),,
aguentar,a-guen-tar(6),,
ajudado,a-ju-da-do(3),,
alessandro,a-les-san-dro(1),,
apelar,a-pe-lar(6),,
arcar,ar-car(4),,
bêbado,bê-ba-do(5),,
brando,bran-do(6),,
davi,da-vi(1),,
deposto,de-pos-to(6),,
deterioração,de-te-ri-o-ra-ção(5),,
emprestar,em-pres-tar(6),,
escuros,es-cu-ros(1),,
étnica,ét-ni-ca(1),,
firmino,fir-mi-no(1),,
